contrato_id;fecha_desembolso;tipo_contrato;tipo_credito;motivo_prestamo;canal_originacion;zona;tipo_inmueble;valor_inmueble_soles;vive_en_inmueble;loan_amount_soles;ltv;plazo_meses;tasa_tea_ofertada;descuento_negociacion_pp;tasa_tea_final;cuota_mensual_soles;ratio_cuota_ingreso;edad;genero;estado_civil;sector_laboral;antiguedad_laboral_anios;ingreso_neto_mensual;score_crediticio;numero_cuentas_activas;deuda_total_sistema_soles;ratio_deuda_ingreso;numero_dependientes;tiene_garantia_adicional;fecha_cancelacion;motivo_cancelacion;duracion_efectiva_meses;meses_transcurridos;max_dias_atraso;meses_con_atraso;par60;estado_credito;prepago;refinanciado;atraso_m001;atraso_m002;atraso_m003;atraso_m004;atraso_m005;atraso_m006;atraso_m007;atraso_m008;atraso_m009;atraso_m010;atraso_m011;atraso_m012;atraso_m013;atraso_m014;atraso_m015;atraso_m016;atraso_m017;atraso_m018;atraso_m019;atraso_m020;atraso_m021;atraso_m022;atraso_m023;atraso_m024;atraso_m025;atraso_m026;atraso_m027;atraso_m028;atraso_m029;atraso_m030;atraso_m031;atraso_m032;atraso_m033;atraso_m034;atraso_m035;atraso_m036;atraso_m037;atraso_m038;atraso_m039;atraso_m040;atraso_m041;atraso_m042;atraso_m043;atraso_m044;atraso_m045;atraso_m046;atraso_m047;atraso_m048;atraso_m049;atraso_m050;atraso_m051;atraso_m052;atraso_m053;atraso_m054;atraso_m055;atraso_m056;atraso_m057;atraso_m058;atraso_m059;atraso_m060;atraso_m061;atraso_m062;atraso_m063;atraso_m064;atraso_m065;atraso_m066;atraso_m067;atraso_m068;atraso_m069;atraso_m070;atraso_m071;atraso_m072;atraso_m073;atraso_m074;atraso_m075;atraso_m076;atraso_m077;atraso_m078;atraso_m079;atraso_m080;atraso_m081;atraso_m082;atraso_m083;atraso_m084;atraso_m085;atraso_m086;atraso_m087;atraso_m088;atraso_m089;atraso_m090;atraso_m091;atraso_m092;atraso_m093;atraso_m094;atraso_m095;atraso_m096;atraso_m097;atraso_m098;atraso_m099;atraso_m100;atraso_m101;atraso_m102;atraso_m103;atraso_m104;atraso_m105;atraso_m106;atraso_m107;atraso_m108;atraso_m109;atraso_m110;atraso_m111;atraso_m112;atraso_m113;atraso_m114;atraso_m115;atraso_m116;atraso_m117;atraso_m118;atraso_m119;atraso_m120
PGH-02834;15/11/2022;cuota fija;NOR;Libre disponibilidad;Digital;Trujillo;Casa;185092;1;84000;0.4546;72;13.56;0;13.56;1711.15;0.506;36;F;Soltero/a;Independiente formal;16;3381.62;618;8;34033.56;0.8387;0;0;30/06/2024;Venta del inmueble;19.8;19;10;4;0;Atraso leve;1;0;0;0;0;10;10;0;0;0;0;0;0;5;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02835;16/11/2022;cuota mixta;RYA;Capital de trabajo;Digital;Lima Este;Local Comercial;197456;1;90000;0.4533;48;13.37;0;13.37;2431.04;1.0158;32;M;Conviviente;Independiente informal;18.8;2393.31;638;5;11708.45;0.4077;1;1;;;19.7;19;90;5;0.2105;Atraso severo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;90;81;74;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02836;16/11/2022;cuota mixta;NOR;Construcción/Remodelación;Presencial;Lima Sur;Casa;422976;1;300000;0.7098;108;11.98;0;11.98;4551.89;1.1096;57;F;Casado/a;Independiente formal;1.5;4102.22;801;1;27329.08;0.5552;0;1;;;19.7;19;5;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02837;17/11/2022;cuota puente;NOR;Adquisición de activos;Presencial;Piura;Departamento;219787;0;56000;0.2547;96;14.23;0.5;13.73;964.22;0.1023;42;M;Soltero/a;Dependiente privado;22.5;9421.81;593;6;62063.27;0.5489;1;0;;;19.7;19;1;3;0;Atraso leve;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02838;17/11/2022;cuota mixta;NOR;Libre disponibilidad;Digital;Lima Este;Casa;324833;1;145000;0.4451;72;14.19;0.25;13.94;2983.18;0.4851;37;M;Casado/a;Independiente formal;20.3;6149.08;575;2;45391.39;0.6152;3;0;;;19.7;19;60;15;0;Atraso moderado;0;0;1;0;5;3;0;10;1;0;0;60;49;48;36;26;22;17;15;30;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02839;19/11/2022;cuota mixta;RYA;Consolidación de deudas;Digital;Otras Regiones;Casa;678425;1;514000;0.7582;72;13.51;0.25;13.26;10388.76;2.2317;46;M;Soltero/a;Empresario;17.7;4655.05;701;7;12918.03;0.2313;0;0;;;19.6;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02840;19/11/2022;cuota puente;RYA;Construcción/Remodelación;Digital;Callao;Oficina;266243;1;116000;0.4355;60;10.37;0;10.37;2485.83;0.3995;33;F;Casado/a;Independiente formal;2.4;6223.04;715;4;102334.67;1.3704;0;0;;;19.6;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02841;20/11/2022;cuota mixta;NOR;Consolidación de deudas;Digital;Trujillo;Casa;235556;1;40000;0.1695;36;11.22;0.75;10.47;1299.53;0.1577;50;M;Casado/a;Empresario;24.3;8241.09;679;1;66288.48;0.6703;1;0;;;19.6;19;10;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02842;20/11/2022;cuota mixta;NOR;Capital de trabajo;Digital;Arequipa;Local Comercial;507282;1;271000;0.5349;24;10.7;0;10.7;12593.01;1.4433;47;F;Soltero/a;Empresario;3.9;8725.26;803;4;97687.54;0.933;2;0;;;19.6;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02843;21/11/2022;cuota fija;NOR;Consolidación de deudas;Presencial;Lima Moderna;Departamento;141899;0;116000;0.8187;60;15.54;1;14.54;2731.7;0.3271;32;F;Casado/a;Independiente informal;9;8351.82;630;6;196572.72;1.9614;1;0;;;19.6;19;5;2;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02844;21/11/2022;cuota puente;NOR;Libre disponibilidad;Presencial;Lima Sur;Casa;626997;1;531000;0.8461;60;15.99;0;15.99;12910.07;2.4254;39;M;Casado/a;Dependiente privado;21.9;5322.81;629;5;101605.23;1.5907;0;0;;;19.6;19;10;5;0;Atraso leve;0;0;0;0;0;0;1;10;0;0;0;0;10;1;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02845;22/11/2022;cuota fija;RYA;Capital de trabajo;Digital;Arequipa;Casa;1083406;1;210000;0.194;108;10.49;1;9.49;2898.84;0.6144;60;F;Casado/a;Empresario;15.4;4718.22;703;6;52685.64;0.9305;0;0;;;19.5;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02846;22/11/2022;cuota fija;NOR;Consolidación de deudas;Digital;Arequipa;Departamento;396574;0;217000;0.5474;48;12.24;0;12.24;5740.05;1.4456;42;F;Casado/a;Dependiente público;6.7;3970.59;687;3;69122.07;1.4507;2;0;;;19.5;19;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02847;23/11/2022;cuota fija;RYA;Consolidación de deudas;Digital;Callao;Departamento;445532;1;316000;0.7091;60;12.3;0.25;12.05;7037.23;2.7142;32;F;Casado/a;Independiente formal;16;2592.76;743;6;23434.65;0.7532;4;0;;;19.5;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02848;24/11/2022;cuota mixta;RYA;Adquisición de activos;Digital;Arequipa;Departamento;178564;0;88000;0.4934;36;9.79;0;9.79;2830.84;0.1081;31;M;Divorciado/a;Empresario;22.8;26196.96;817;3;485089.06;1.5431;2;0;;;19.5;19;30;6;0;Atraso leve;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;30;21;13;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02849;25/11/2022;cuota fija;NOR;Libre disponibilidad;Digital;Lima Moderna;Casa;393470;0;195000;0.4963;84;12.23;0;12.23;3466.31;0.5757;43;M;Casado/a;Dependiente privado;2.5;6020.6;648;6;31110.29;0.4306;4;1;;;19.4;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02850;25/11/2022;cuota puente;NOR;Consolidación de deudas;Digital;Lima Centro;Casa;615037;0;441000;0.7168;84;14.74;0;14.74;8445.67;1.3397;42;F;Conviviente;Independiente formal;10.8;6303.92;622;1;1168.04;0.0154;2;0;;;19.4;19;120;3;0.1579;Deteriorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;113;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02851;26/11/2022;cuota fija;RYA;Capital de trabajo;Digital;Lima Centro;Casa;471312;0;400000;0.8481;60;16.68;0.25;16.43;9818.85;1.7384;43;M;Casado/a;Independiente formal;7.5;5648.16;554;3;34908.35;0.515;2;1;;;19.4;19;1;2;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02852;27/11/2022;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Este;Casa;468153;1;137000;0.2927;24;10.45;0.25;10.2;6334.51;1.7231;41;F;Divorciado/a;Dependiente público;10.8;3676.18;659;8;864.73;0.0196;0;0;;;19.4;19;10;1;0;Atraso leve;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02853;27/11/2022;cuota mixta;RYA;Consolidación de deudas;Digital;Trujillo;Departamento;230140;1;66000;0.2867;72;12.01;0.5;11.51;1273.56;0.1818;49;F;Casado/a;Empresario;15.5;7004;645;2;101373.74;1.2061;1;1;30/06/2024;Mejora de liquidez;19.4;19;30;6;0;Atraso leve;1;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;5;5;30;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02854;28/11/2022;cuota puente;NOR;Construcción/Remodelación;Presencial;Trujillo;Casa;653509;1;271000;0.414;96;11.86;0.75;11.11;4273.08;0.3621;33;M;Soltero/a;Empresario;1.1;11799.48;729;3;20889.61;0.1475;0;0;;;19.3;19;60;7;0;Atraso moderado;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;60;54;49;34;19;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02855;29/11/2022;cuota puente;RYA;Construcción/Remodelación;Digital;Trujillo;Casa;364782;1;155000;0.4251;48;14.99;0;14.99;4312.98;1.3549;46;F;Divorciado/a;Independiente formal;11.5;3183.31;536;1;38158.66;0.9989;2;0;;;19.3;19;90;16;0.2632;Atraso severo;0;0;0;0;0;90;90;86;77;63;60;56;51;49;47;46;43;29;22;22;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02856;29/11/2022;cuota puente;RYA;Libre disponibilidad;Digital;Lima Moderna;Departamento;282762;1;219000;0.7748;60;15.62;0;15.62;5281.54;0.8646;34;M;Casado/a;Dependiente privado;17.6;6108.45;528;7;136256.15;1.8588;3;1;25/10/2023;Refinanciamiento externo;11;19;30;9;0;Atraso leve;1;0;10;1;0;1;0;10;10;0;0;0;0;0;0;0;0;30;22;18;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02857;30/11/2022;cuota fija;NOR;Capital de trabajo;Digital;Cusco;Local Comercial;422878;1;347000;0.8197;48;18.99;0.5;18.49;10282.19;3.7561;59;F;Casado/a;Dependiente público;6;2737.5;591;3;13709.59;0.4173;1;0;;;19.3;19;90;18;0.6842;Atraso severo;0;0;5;0;5;5;90;82;81;75;71;69;69;69;69;55;54;90;86;86;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02858;30/11/2022;cuota mixta;RYA;Consolidación de deudas;Digital;Lima Sur;Casa;404986;1;103000;0.2548;96;8.95;0;8.95;1506.3;0.1908;26;M;Casado/a;Independiente formal;17.3;7893.17;790;5;111976.16;1.1822;3;0;;;19.3;19;5;2;0;Atraso leve;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02859;30/11/2022;cuota puente;RYA;Construcción/Remodelación;Digital;Lima Sur;Oficina;166340;0;133000;0.7986;72;14;0;14;2740.56;0.6108;50;M;Casado/a;Dependiente privado;7.8;4486.55;672;5;68115.85;1.2652;0;0;;;19.3;19;90;4;0.2105;Atraso severo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;81;79;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02860;30/11/2022;cuota fija;NOR;Capital de trabajo;Digital;Otras Regiones;Departamento;308233;0;115000;0.3724;60;14.72;0.25;14.47;2703.95;2.1102;38;F;Conviviente;Dependiente privado;9.9;1281.36;558;4;21174.84;1.3771;4;1;;;19.3;19;10;4;0;Atraso leve;0;0;0;0;0;10;10;10;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02861;30/11/2022;cuota fija;NOR;Adquisición de activos;Presencial;Arequipa;Casa;404462;1;75000;0.1856;84;10.91;0.25;10.66;1270.81;0.58;53;M;Soltero/a;Dependiente público;8.6;2190.95;674;8;29401.96;1.1183;0;0;;;19.3;19;10;3;0;Atraso leve;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;10;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02862;30/11/2022;cuota fija;RYA;Capital de trabajo;Digital;Lima Centro;Local Comercial;82274;1;58000;0.6998;96;12.72;0;12.72;965.76;0.3846;22;F;Soltero/a;Independiente informal;13.3;2510.79;652;6;33861.94;1.1239;1;0;;;19.3;19;30;5;0;Atraso leve;0;0;0;0;30;28;28;16;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02863;1/12/2022;cuota fija;RYA;Adquisición de activos;Presencial;Lima Centro;Casa;394906;1;317000;0.8025;48;12.43;0;12.43;8414.91;2.7577;42;M;Conviviente;Independiente formal;17.7;3051.4;722;1;26550.78;0.7251;2;0;;;19.2;19;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02864;3/12/2022;cuota mixta;RYA;Libre disponibilidad;Digital;Lima Moderna;Departamento;792656;1;357000;0.4509;60;12.09;0;12.09;7957.51;1.3808;53;F;Casado/a;Dependiente público;7.6;5763.08;595;4;65692.53;0.9499;2;0;;;19.2;19;5;6;0;Atraso leve;0;0;5;3;0;0;0;5;4;3;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02865;4/12/2022;cuota fija;NOR;Consolidación de deudas;Digital;Lima Moderna;Casa;433961;1;133000;0.3056;84;11.97;0.5;11.47;2310.28;0.8056;39;M;Casado/a;Dependiente público;8.8;2867.77;595;7;37305.07;1.084;1;0;;;19.1;19;10;4;0;Atraso leve;0;0;0;1;0;5;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02866;4/12/2022;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Centro;Departamento;295088;0;184000;0.6239;48;14.24;0;14.24;5050.25;4.6347;39;F;Divorciado/a;Independiente informal;2.5;1089.67;588;6;5497.87;0.4205;2;1;;;19.1;19;90;14;0.3684;Atraso severo;0;0;90;87;74;67;67;67;63;50;41;31;28;19;17;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02867;5/12/2022;cuota fija;RYA;Construcción/Remodelación;Digital;Lima Moderna;Casa;844549;1;486000;0.5752;96;10.15;0.25;9.9;7348.95;0.3613;32;M;Conviviente;Empresario;6;20339.63;719;4;250708.71;1.0272;3;0;30/06/2024;Venta del inmueble;19.1;19;30;5;0;Atraso leve;1;0;0;0;0;0;0;30;24;19;5;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02868;6/12/2022;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Norte;Departamento;792680;1;397000;0.5014;36;11.68;1;10.68;12937.19;3.6055;56;F;Casado/a;Dependiente privado;9.7;3588.23;659;1;46049.22;1.0695;3;1;;;19.1;19;60;10;0;Atraso moderado;0;0;0;0;0;1;0;0;0;60;52;40;30;22;30;25;12;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02869;7/12/2022;cuota puente;NOR;Consolidación de deudas;Digital;Lima Este;Departamento;226806;0;69000;0.3046;72;12.58;0;12.58;1369.87;0.1246;48;F;Soltero/a;Dependiente privado;17.7;10990.68;624;1;95102.37;0.7211;2;0;;;19;19;60;12;0;Atraso moderado;0;0;5;0;60;54;47;44;32;30;21;15;5;0;0;0;0;0;0;30;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02870;7/12/2022;cuota puente;NOR;Consolidación de deudas;Digital;Lima Centro;Departamento;225574;1;71000;0.3129;84;11.48;0;11.48;1233.69;0.2173;56;F;Conviviente;Independiente formal;13;5677.47;618;2;81715.67;1.1994;2;0;;;19;19;5;2;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02871;7/12/2022;cuota mixta;NOR;Libre disponibilidad;Presencial;Lima Este;Departamento;510415;1;186000;0.365;108;12.1;0.25;11.85;2808.56;0.6545;57;F;Casado/a;Dependiente privado;1.2;4291.46;641;2;79784.09;1.5493;0;0;;;19;19;60;2;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02872;7/12/2022;cuota fija;NOR;Capital de trabajo;Presencial;Lima Norte;Departamento;211374;1;95000;0.4509;24;14.17;0;14.17;4568.86;0.6505;43;M;Casado/a;Independiente formal;2.3;7023.64;583;1;53315.75;0.6326;2;0;;;19;19;5;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02873;8/12/2022;cuota fija;NOR;Capital de trabajo;Presencial;Lima Centro;Casa;334743;1;86000;0.2569;96;9.71;1;8.71;1247.02;0.3015;41;F;Casado/a;Dependiente privado;8.9;4135.89;716;5;44403.93;0.8947;1;0;;;19;19;10;2;0;Atraso leve;0;0;0;0;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02874;9/12/2022;cuota puente;RYA;Construcción/Remodelación;Digital;Trujillo;Departamento;332014;1;82000;0.2479;60;10.38;0;10.38;1757.63;0.7368;40;F;Soltero/a;Dependiente privado;12.9;2385.5;664;6;4698.66;0.1641;0;0;30/06/2024;Refinanciamiento interno;19;18;30;4;0;Atraso leve;0;1;0;0;0;0;0;0;0;0;0;0;30;20;19;8;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02875;9/12/2022;cuota mixta;RYA;Construcción/Remodelación;Digital;Lima Norte;Oficina;440678;0;141000;0.3205;72;8.78;0;8.78;2526.23;1.0915;44;F;Divorciado/a;Independiente formal;21.5;2314.37;756;4;13882.55;0.4999;3;0;4/12/2023;Mejora de liquidez;12;18;30;3;0;Atraso leve;1;0;0;0;0;0;30;26;11;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-02876;10/12/2022;cuota fija;NOR;Libre disponibilidad;Digital;Lima Norte;Terreno;201078;0;45000;0.226;48;11.76;0.75;11.01;1163.27;0.1665;32;M;Casado/a;Dependiente privado;17.5;6986.63;696;4;152540.83;1.8194;0;1;;;18.9;18;5;2;0;Atraso leve;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
